CodPosicion;RCR;Fecha;LocalTime;Valid;Latitud;N_S;Longitud;E_W;Speed;N_Sat
2789;T;01/09/2008;9:01;SPS;36,587905;N;-3,659305;W;4,508;7
2790;T;01/09/2008;9:01;SPS;36,587909;N;-3,659344;W;5,379;8
2791;T;01/09/2008;9:01;SPS;36,587906;N;-3,659387;W;4,624;8
2792;T;01/09/2008;9:01;SPS;36,587914;N;-3,659418;W;5,147;8
2793;T;01/09/2008;9:01;SPS;36,587918;N;-3,659461;W;4,457;8
2794;T;01/09/2008;9:01;SPS;36,587922;N;-3,659506;W;4,6;8
2795;T;01/09/2008;9:01;SPS;36,587927;N;-3,659549;W;4,444;8
2796;T;01/09/2008;9:01;SPS;36,587919;N;-3,659588;W;4,236;8
2797;T;01/09/2008;9:01;SPS;36,587917;N;-3,659626;W;4,543;8
2798;T;01/09/2008;9:01;SPS;36,587926;N;-3,659663;W;5,067;8
2799;T;01/09/2008;9:01;SPS;36,587925;N;-3,6597;W;4,418;8
2800;T;01/09/2008;9:02;SPS;36,587932;N;-3,659742;W;4,548;8
2801;T;01/09/2008;9:02;SPS;36,587933;N;-3,659787;W;4,541;8
2802;T;01/09/2008;9:02;SPS;36,58794;N;-3,659828;W;4,457;8
2803;T;01/09/2008;9:02;SPS;36,587938;N;-3,659873;W;4,867;8
2804;T;01/09/2008;9:02;SPS;36,587943;N;-3,659903;W;4,665;8
2805;T;01/09/2008;9:02;SPS;36,587935;N;-3,659943;W;3,901;8
2806;T;01/09/2008;9:02;SPS;36,587945;N;-3,659978;W;4,325;8
2807;T;01/09/2008;9:02;SPS;36,587943;N;-3,660011;W;4,523;8
2808;T;01/09/2008;9:02;SPS;36,587941;N;-3,660043;W;5,127;8
2809;T;01/09/2008;9:02;SPS;36,587942;N;-3,66008;W;3,954;8
2810;T;01/09/2008;9:02;SPS;36,587948;N;-3,660113;W;4,068;8
2811;T;01/09/2008;9:02;SPS;36,587953;N;-3,660153;W;4,575;8
2812;T;01/09/2008;9:02;SPS;36,587952;N;-3,660197;W;4,725;8
2813;T;01/09/2008;9:02;SPS;36,587959;N;-3,660237;W;4,422;8
2814;T;01/09/2008;9:02;SPS;36,587959;N;-3,660278;W;3,88;8
2815;T;01/09/2008;9:02;SPS;36,587959;N;-3,660318;W;3,85;8
2816;T;01/09/2008;9:02;SPS;36,587961;N;-3,660351;W;3,803;8
2817;T;01/09/2008;9:02;SPS;36,587955;N;-3,660385;W;4,726;8
2818;T;01/09/2008;9:02;SPS;36,587962;N;-3,660434;W;4,405;8
2819;T;01/09/2008;9:02;SPS;36,587963;N;-3,660475;W;3,942;8
2820;T;01/09/2008;9:03;SPS;36,587966;N;-3,660521;W;3,903;8
2821;T;01/09/2008;9:03;SPS;36,587966;N;-3,660551;W;3,628;8
2822;T;01/09/2008;9:03;SPS;36,587971;N;-3,660591;W;3,799;8
2823;T;01/09/2008;9:03;SPS;36,58797;N;-3,660629;W;4,565;8
2824;T;01/09/2008;9:03;SPS;36,587974;N;-3,66067;W;5,021;8
2825;T;01/09/2008;9:03;SPS;36,587974;N;-3,660706;W;3,737;8
2826;T;01/09/2008;9:03;SPS;36,587982;N;-3,660739;W;4,146;8
2827;T;01/09/2008;9:03;SPS;36,587985;N;-3,660776;W;4,051;8
2828;T;01/09/2008;9:03;SPS;36,587986;N;-3,660806;W;4,998;8
2829;T;01/09/2008;9:03;SPS;36,587987;N;-3,660849;W;4,336;8
2830;T;01/09/2008;9:03;SPS;36,587984;N;-3,660892;W;4,384;8
2831;T;01/09/2008;9:03;SPS;36,587986;N;-3,660935;W;4,912;7
2832;T;01/09/2008;9:03;SPS;36,587986;N;-3,660963;W;3,436;8
2833;T;01/09/2008;9:03;SPS;36,587988;N;-3,660996;W;4,419;8
2834;T;01/09/2008;9:03;SPS;36,587993;N;-3,66104;W;4,532;8
2835;T;01/09/2008;9:03;SPS;36,58799;N;-3,661082;W;4,753;8
2836;T;01/09/2008;9:03;SPS;36,587986;N;-3,661123;W;4,855;8
2837;T;01/09/2008;9:03;SPS;36,587991;N;-3,661162;W;4,874;8
2838;T;01/09/2008;9:03;SPS;36,587996;N;-3,661199;W;5,12;8
2839;T;01/09/2008;9:03;SPS;36,587993;N;-3,66123;W;4,239;8
2840;T;01/09/2008;9:04;SPS;36,587993;N;-3,661273;W;4,391;7
2841;T;01/09/2008;9:04;SPS;36,588001;N;-3,661312;W;4,195;8
2842;T;01/09/2008;9:04;SPS;36,588008;N;-3,661354;W;4,657;8
2843;T;01/09/2008;9:04;SPS;36,588;N;-3,661383;W;3,282;8
2844;T;01/09/2008;9:04;SPS;36,588009;N;-3,661414;W;3,326;8
2845;T;01/09/2008;9:04;SPS;36,588009;N;-3,661454;W;3,938;8
2846;T;01/09/2008;9:04;SPS;36,588015;N;-3,6615;W;4,657;7
2847;T;01/09/2008;9:04;SPS;36,588018;N;-3,661543;W;4,036;8
2848;T;01/09/2008;9:04;SPS;36,588022;N;-3,661585;W;4,076;7
2849;T;01/09/2008;9:04;SPS;36,588029;N;-3,661617;W;4,427;8
2850;T;01/09/2008;9:04;SPS;36,588035;N;-3,661661;W;4,183;7
2851;T;01/09/2008;9:04;SPS;36,588039;N;-3,661697;W;4,531;7
2852;T;01/09/2008;9:04;SPS;36,588044;N;-3,661746;W;3,927;8
2853;T;01/09/2008;9:04;SPS;36,588044;N;-3,661778;W;4,853;7
2854;T;01/09/2008;9:04;SPS;36,588051;N;-3,661822;W;4,556;8
2855;T;01/09/2008;9:04;SPS;36,588061;N;-3,661863;W;4,617;8
2856;T;01/09/2008;9:04;SPS;36,588067;N;-3,661901;W;4,713;7
2857;T;01/09/2008;9:04;SPS;36,588065;N;-3,661937;W;4,022;8
2858;T;01/09/2008;9:04;SPS;36,588067;N;-3,661976;W;3,788;8
2859;T;01/09/2008;9:04;SPS;36,588074;N;-3,662012;W;4,014;8
2860;T;01/09/2008;9:05;SPS;36,588073;N;-3,662046;W;4,157;7
2861;T;01/09/2008;9:05;SPS;36,58808;N;-3,66208;W;3,68;7
2862;T;01/09/2008;9:05;SPS;36,588078;N;-3,662117;W;3,535;8
2863;T;01/09/2008;9:05;SPS;36,588079;N;-3,66216;W;4,108;7
2864;T;01/09/2008;9:05;SPS;36,588087;N;-3,662192;W;3,861;8
2865;T;01/09/2008;9:05;SPS;36,588088;N;-3,66223;W;4,16;8
2866;T;01/09/2008;9:05;SPS;36,588082;N;-3,662267;W;3,627;7
2867;T;01/09/2008;9:05;SPS;36,588096;N;-3,662306;W;3,604;8
2868;T;01/09/2008;9:05;SPS;36,5881;N;-3,662347;W;4,602;7
2869;T;01/09/2008;9:05;SPS;36,588102;N;-3,662391;W;4,269;8
2870;T;01/09/2008;9:05;SPS;36,588104;N;-3,662423;W;4,288;8
2871;T;01/09/2008;9:05;SPS;36,588109;N;-3,662461;W;4,329;8
2872;T;01/09/2008;9:05;SPS;36,588108;N;-3,662498;W;4,205;8
2873;T;01/09/2008;9:05;SPS;36,588118;N;-3,662531;W;4,165;8
2874;T;01/09/2008;9:05;SPS;36,588114;N;-3,662568;W;4,248;8
2875;T;01/09/2008;9:05;SPS;36,588108;N;-3,662606;W;4,07;7
2876;T;01/09/2008;9:05;SPS;36,588112;N;-3,662649;W;3,553;8
2877;T;01/09/2008;9:05;SPS;36,588116;N;-3,66269;W;3,808;8
2878;T;01/09/2008;9:05;SPS;36,58812;N;-3,662733;W;4,295;7
2879;T;01/09/2008;9:05;SPS;36,588119;N;-3,662758;W;3,555;8
2880;T;01/09/2008;9:06;SPS;36,588131;N;-3,662788;W;3,771;8
2881;T;01/09/2008;9:06;SPS;36,588129;N;-3,662825;W;4,041;8
2882;T;01/09/2008;9:06;SPS;36,588135;N;-3,662861;W;4,043;8
2883;T;01/09/2008;9:06;SPS;36,58814;N;-3,662905;W;3,806;7
2884;T;01/09/2008;9:06;SPS;36,588135;N;-3,662942;W;3,126;8
2885;T;01/09/2008;9:06;SPS;36,588145;N;-3,662975;W;3,548;8
2886;T;01/09/2008;9:06;SPS;36,588141;N;-3,66302;W;4,297;8
2887;T;01/09/2008;9:06;SPS;36,588139;N;-3,663057;W;3,939;8
2888;T;01/09/2008;9:06;SPS;36,588151;N;-3,6631;W;4,14;7
2889;T;01/09/2008;9:06;SPS;36,588153;N;-3,663144;W;3,764;8
2890;T;01/09/2008;9:06;SPS;36,588154;N;-3,663178;W;3,878;8
2891;T;01/09/2008;9:06;SPS;36,588155;N;-3,663218;W;4,352;8
2892;T;01/09/2008;9:06;SPS;36,588152;N;-3,663251;W;4,141;7
2893;T;01/09/2008;9:06;SPS;36,588155;N;-3,663283;W;3,621;8
2894;T;01/09/2008;9:06;SPS;36,588165;N;-3,663329;W;4,176;8
2895;T;01/09/2008;9:06;SPS;36,58816;N;-3,663369;W;4,891;7
2896;T;01/09/2008;9:06;SPS;36,588164;N;-3,6634;W;5,286;8
2897;T;01/09/2008;9:06;SPS;36,588167;N;-3,66344;W;4,478;8
2898;T;01/09/2008;9:06;SPS;36,588171;N;-3,663479;W;4,254;8
2899;T;01/09/2008;9:06;SPS;36,588175;N;-3,663514;W;4,288;8
2900;T;01/09/2008;9:07;SPS;36,588179;N;-3,66355;W;4,314;8
2901;T;01/09/2008;9:07;SPS;36,588183;N;-3,663586;W;4,056;8
2902;T;01/09/2008;9:07;SPS;36,588179;N;-3,663629;W;4,314;8
2903;T;01/09/2008;9:07;SPS;36,588177;N;-3,66366;W;4,095;8
2904;T;01/09/2008;9:07;SPS;36,588186;N;-3,663695;W;4,034;8
2905;T;01/09/2008;9:07;SPS;36,588182;N;-3,663735;W;4,415;8
2906;T;01/09/2008;9:07;SPS;36,588182;N;-3,663774;W;3,675;8
2907;T;01/09/2008;9:07;SPS;36,588193;N;-3,663816;W;4,419;8
2908;T;01/09/2008;9:07;SPS;36,588197;N;-3,663856;W;5,218;8
2909;T;01/09/2008;9:07;SPS;36,588194;N;-3,663896;W;4,215;8
2910;T;01/09/2008;9:07;SPS;36,588191;N;-3,663941;W;4,276;8
2911;T;01/09/2008;9:07;SPS;36,588197;N;-3,663978;W;4,005;8
2912;T;01/09/2008;9:07;SPS;36,588203;N;-3,664014;W;4,314;8
2913;T;01/09/2008;9:07;SPS;36,588211;N;-3,664054;W;4,834;8
2914;T;01/09/2008;9:07;SPS;36,588217;N;-3,664092;W;4,635;8
2915;T;01/09/2008;9:07;SPS;36,588224;N;-3,664134;W;4,833;8
2916;T;01/09/2008;9:07;SPS;36,588228;N;-3,664167;W;4,465;8
2917;T;01/09/2008;9:07;SPS;36,588228;N;-3,6642;W;3,89;8
2918;T;01/09/2008;9:07;SPS;36,588232;N;-3,664244;W;3,777;8
2919;T;01/09/2008;9:07;SPS;36,588238;N;-3,664283;W;4,217;8
2920;T;01/09/2008;9:08;SPS;36,588243;N;-3,664321;W;4,336;8
2921;T;01/09/2008;9:08;SPS;36,588251;N;-3,664358;W;4,522;8
2922;T;01/09/2008;9:08;SPS;36,588246;N;-3,664399;W;4,634;8
2923;T;01/09/2008;9:08;SPS;36,588253;N;-3,66444;W;4,581;8
2924;T;01/09/2008;9:08;SPS;36,588256;N;-3,664478;W;4,867;8
2925;T;01/09/2008;9:08;SPS;36,588263;N;-3,664518;W;4,708;8
2926;T;01/09/2008;9:08;SPS;36,588261;N;-3,664562;W;5,353;8
2927;T;01/09/2008;9:08;SPS;36,588266;N;-3,664598;W;4,664;8
2928;T;01/09/2008;9:08;SPS;36,588272;N;-3,66463;W;4,312;8
2929;T;01/09/2008;9:08;SPS;36,588265;N;-3,664668;W;4,439;8
2930;T;01/09/2008;9:08;SPS;36,588269;N;-3,664709;W;4,498;8
2931;T;01/09/2008;9:08;SPS;36,588267;N;-3,664749;W;4,767;8
2932;T;01/09/2008;9:08;SPS;36,58827;N;-3,664783;W;3,857;8
2933;T;01/09/2008;9:08;SPS;36,588274;N;-3,66482;W;4,381;8
2934;T;01/09/2008;9:08;SPS;36,588279;N;-3,664858;W;3,807;8
2935;T;01/09/2008;9:08;SPS;36,588285;N;-3,664895;W;3,653;8
2936;T;01/09/2008;9:08;SPS;36,588287;N;-3,664931;W;3,939;8
2937;T;01/09/2008;9:08;SPS;36,588294;N;-3,664973;W;4,575;8
2938;T;01/09/2008;9:08;SPS;36,588289;N;-3,665004;W;4,534;8
2939;T;01/09/2008;9:08;SPS;36,58829;N;-3,665035;W;3,973;8
2940;T;01/09/2008;9:09;SPS;36,588295;N;-3,665077;W;4,791;8
2941;T;01/09/2008;9:09;SPS;36,588302;N;-3,665126;W;4,271;8
2942;T;01/09/2008;9:09;SPS;36,588307;N;-3,665163;W;4,037;7
2943;T;01/09/2008;9:09;SPS;36,588312;N;-3,665207;W;4,074;8
2944;T;01/09/2008;9:09;SPS;36,58832;N;-3,665228;W;3,851;8
2945;T;01/09/2008;9:09;SPS;36,588319;N;-3,665268;W;4,628;8
2946;T;01/09/2008;9:09;SPS;36,588319;N;-3,665309;W;3,988;8
2947;T;01/09/2008;9:09;SPS;36,588327;N;-3,665345;W;3,724;8
2948;T;01/09/2008;9:09;SPS;36,588326;N;-3,665392;W;3,904;8
2949;T;01/09/2008;9:09;SPS;36,588332;N;-3,665433;W;4,004;8
2950;T;01/09/2008;9:09;SPS;36,588331;N;-3,665473;W;4,266;8
2951;T;01/09/2008;9:09;SPS;36,588339;N;-3,665514;W;4,225;8
2952;T;01/09/2008;9:09;SPS;36,588327;N;-3,665552;W;4,009;8
2953;T;01/09/2008;9:09;SPS;36,588332;N;-3,665597;W;4,488;8
2954;T;01/09/2008;9:09;SPS;36,588334;N;-3,665642;W;4,472;8
2955;T;01/09/2008;9:09;SPS;36,588338;N;-3,665678;W;3,886;8
2956;T;01/09/2008;9:09;SPS;36,588335;N;-3,665715;W;3,042;8
2957;T;01/09/2008;9:09;SPS;36,588338;N;-3,665757;W;4,339;8
2958;T;01/09/2008;9:09;SPS;36,588334;N;-3,665788;W;4,879;8
2959;T;01/09/2008;9:09;SPS;36,588338;N;-3,66583;W;4,217;8
2960;T;01/09/2008;9:10;SPS;36,588346;N;-3,665871;W;4,239;8
2961;T;01/09/2008;9:10;SPS;36,588353;N;-3,665902;W;4,467;8
2962;T;01/09/2008;9:10;SPS;36,588358;N;-3,665947;W;5,231;8
2963;T;01/09/2008;9:10;SPS;36,588353;N;-3,665989;W;5,765;8
2964;T;01/09/2008;9:10;SPS;36,58836;N;-3,666028;W;4,738;8
2965;T;01/09/2008;9:10;SPS;36,588364;N;-3,666066;W;4,209;8
2966;T;01/09/2008;9:10;SPS;36,588366;N;-3,66611;W;3,961;8
2967;T;01/09/2008;9:10;SPS;36,588366;N;-3,666145;W;3,884;8
2968;T;01/09/2008;9:10;SPS;36,588369;N;-3,666193;W;3,895;8
2969;T;01/09/2008;9:10;SPS;36,588374;N;-3,666225;W;4,065;8
2970;T;01/09/2008;9:10;SPS;36,588371;N;-3,666255;W;4,131;8
2971;T;01/09/2008;9:10;SPS;36,588378;N;-3,666284;W;4,625;8
2972;T;01/09/2008;9:10;SPS;36,588383;N;-3,666322;W;4,49;8
2973;T;01/09/2008;9:10;SPS;36,588384;N;-3,666369;W;3,876;8
2974;T;01/09/2008;9:10;SPS;36,588383;N;-3,666411;W;4,65;8
2975;T;01/09/2008;9:10;SPS;36,58838;N;-3,666453;W;4,164;8
2976;T;01/09/2008;9:10;SPS;36,588381;N;-3,666491;W;3,364;8
2977;T;01/09/2008;9:10;SPS;36,588383;N;-3,666525;W;3,063;8
2978;T;01/09/2008;9:10;SPS;36,588384;N;-3,666565;W;3,374;8
2979;T;01/09/2008;9:10;SPS;36,588394;N;-3,666611;W;3,88;8
2980;T;01/09/2008;9:11;SPS;36,588397;N;-3,666646;W;3,94;8
2981;T;01/09/2008;9:11;SPS;36,588402;N;-3,666676;W;3,476;8
2982;T;01/09/2008;9:11;SPS;36,588413;N;-3,666715;W;3,809;8
2983;T;01/09/2008;9:11;SPS;36,588419;N;-3,666754;W;4,071;8
2984;T;01/09/2008;9:11;SPS;36,588417;N;-3,666794;W;4,255;8
2985;T;01/09/2008;9:11;SPS;36,588419;N;-3,666845;W;4,118;8
2986;T;01/09/2008;9:11;SPS;36,588424;N;-3,666875;W;4,089;8
2987;T;01/09/2008;9:11;SPS;36,588426;N;-3,66692;W;3,807;8
2988;T;01/09/2008;9:11;SPS;36,588434;N;-3,666961;W;4,004;8
2989;T;01/09/2008;9:11;SPS;36,588435;N;-3,667006;W;3,606;8
2990;T;01/09/2008;9:11;SPS;36,588445;N;-3,667044;W;3,777;8
2991;T;01/09/2008;9:11;SPS;36,588446;N;-3,667078;W;3,894;8
2992;T;01/09/2008;9:11;SPS;36,588452;N;-3,667117;W;3,991;8
2993;T;01/09/2008;9:11;SPS;36,588451;N;-3,667155;W;4,032;8
2994;T;01/09/2008;9:11;SPS;36,588453;N;-3,667189;W;4,714;8
2995;T;01/09/2008;9:11;SPS;36,588463;N;-3,667225;W;3,362;8
2996;T;01/09/2008;9:11;SPS;36,588464;N;-3,667274;W;4,668;8
2997;T;01/09/2008;9:11;SPS;36,588473;N;-3,667314;W;4,442;8
2998;T;01/09/2008;9:11;SPS;36,588476;N;-3,667353;W;4,874;8
2999;T;01/09/2008;9:11;SPS;36,588476;N;-3,667392;W;4,559;8
3000;T;01/09/2008;9:12;SPS;36,58848;N;-3,667431;W;4,159;8
3001;T;01/09/2008;9:12;SPS;36,588486;N;-3,667465;W;4,161;8
3002;T;01/09/2008;9:12;SPS;36,588487;N;-3,667506;W;4,591;8
3003;T;01/09/2008;9:12;SPS;36,588485;N;-3,667543;W;4,167;8
3004;T;01/09/2008;9:12;SPS;36,588487;N;-3,667589;W;4,514;8
3005;T;01/09/2008;9:12;SPS;36,588494;N;-3,667627;W;4,157;8
3006;T;01/09/2008;9:12;SPS;36,588491;N;-3,667665;W;3,583;8
3007;T;01/09/2008;9:12;SPS;36,588498;N;-3,667708;W;3,783;8
3008;T;01/09/2008;9:12;SPS;36,588499;N;-3,667747;W;3,924;8
3009;T;01/09/2008;9:12;SPS;36,588502;N;-3,667779;W;3,012;8
3010;T;01/09/2008;9:12;SPS;36,588508;N;-3,667816;W;3,604;8
3011;T;01/09/2008;9:12;SPS;36,588513;N;-3,66786;W;4,226;8
3012;T;01/09/2008;9:12;SPS;36,588514;N;-3,667898;W;4,81;8
3013;T;01/09/2008;9:12;SPS;36,588516;N;-3,667944;W;4,442;8
3014;T;01/09/2008;9:12;SPS;36,588522;N;-3,667981;W;3,704;8
3015;T;01/09/2008;9:12;SPS;36,588527;N;-3,668023;W;3,027;8
3016;T;01/09/2008;9:12;SPS;36,588532;N;-3,668062;W;3,867;8
3017;T;01/09/2008;9:12;SPS;36,588533;N;-3,668094;W;5,021;8
3018;T;01/09/2008;9:12;SPS;36,588531;N;-3,668141;W;4,509;8
3019;T;01/09/2008;9:12;SPS;36,588533;N;-3,668179;W;4,371;8
3020;T;01/09/2008;9:13;SPS;36,588545;N;-3,668223;W;4,356;8
3021;T;01/09/2008;9:13;SPS;36,58855;N;-3,668256;W;4,43;8
3022;T;01/09/2008;9:13;SPS;36,588541;N;-3,668297;W;4,738;8
3023;T;01/09/2008;9:13;SPS;36,58855;N;-3,668331;W;5,072;8
3024;T;01/09/2008;9:13;SPS;36,588552;N;-3,668372;W;4,172;8
3025;T;01/09/2008;9:13;SPS;36,588548;N;-3,668404;W;3,949;8
3026;T;01/09/2008;9:13;SPS;36,588552;N;-3,668442;W;2,828;8
3027;T;01/09/2008;9:13;SPS;36,588561;N;-3,668472;W;3,795;8
3028;T;01/09/2008;9:13;SPS;36,588562;N;-3,668506;W;4,613;8
3029;T;01/09/2008;9:13;SPS;36,58857;N;-3,668547;W;5,286;8
3030;T;01/09/2008;9:13;SPS;36,588577;N;-3,668592;W;4,618;8
3031;T;01/09/2008;9:13;SPS;36,588584;N;-3,668633;W;5,079;8
3032;T;01/09/2008;9:13;SPS;36,588582;N;-3,668669;W;4,949;8
3033;T;01/09/2008;9:13;SPS;36,588578;N;-3,668723;W;4,506;8
3034;T;01/09/2008;9:13;SPS;36,588585;N;-3,66876;W;4,079;8
3035;T;01/09/2008;9:13;SPS;36,588584;N;-3,668803;W;4,748;8
3036;T;01/09/2008;9:13;SPS;36,588584;N;-3,668838;W;5,612;8
3037;T;01/09/2008;9:13;SPS;36,58859;N;-3,668867;W;4,726;8
3038;T;01/09/2008;9:13;SPS;36,588596;N;-3,668913;W;4,702;8
3039;T;01/09/2008;9:13;SPS;36,588598;N;-3,66895;W;3,441;8
3040;T;01/09/2008;9:14;SPS;36,588611;N;-3,668995;W;2,955;8
3041;T;01/09/2008;9:14;SPS;36,588606;N;-3,669033;W;3,661;8
3042;T;01/09/2008;9:14;SPS;36,588608;N;-3,669069;W;3,699;8
3043;T;01/09/2008;9:14;SPS;36,588608;N;-3,669102;W;3,278;8
3044;T;01/09/2008;9:14;SPS;36,588612;N;-3,669145;W;3,531;8
3045;T;01/09/2008;9:14;SPS;36,588611;N;-3,669184;W;4,26;8
3046;T;01/09/2008;9:14;SPS;36,588609;N;-3,669211;W;4,103;8
3047;T;01/09/2008;9:14;SPS;36,588618;N;-3,669249;W;3,55;8
3048;T;01/09/2008;9:14;SPS;36,588625;N;-3,669282;W;4,172;8
3049;T;01/09/2008;9:14;SPS;36,588626;N;-3,669319;W;4,212;8
3050;T;01/09/2008;9:14;SPS;36,58863;N;-3,669351;W;3,726;8
3051;T;01/09/2008;9:14;SPS;36,588641;N;-3,669396;W;4,367;8
3052;T;01/09/2008;9:14;SPS;36,588638;N;-3,669439;W;4,539;8
3053;T;01/09/2008;9:14;SPS;36,58863;N;-3,669481;W;3,622;8
3054;T;01/09/2008;9:14;SPS;36,588636;N;-3,669529;W;4,028;8
3055;T;01/09/2008;9:14;SPS;36,588629;N;-3,669568;W;5,121;8
3056;T;01/09/2008;9:14;SPS;36,588639;N;-3,669603;W;4,737;8
3057;T;01/09/2008;9:14;SPS;36,588638;N;-3,669641;W;4,532;8
3058;T;01/09/2008;9:14;SPS;36,588639;N;-3,669679;W;4,01;8
3059;T;01/09/2008;9:14;SPS;36,588633;N;-3,669725;W;4,679;8
3060;T;01/09/2008;9:15;SPS;36,588637;N;-3,669764;W;4,882;8
3061;T;01/09/2008;9:15;SPS;36,588645;N;-3,669804;W;4,37;8
3062;T;01/09/2008;9:15;SPS;36,588641;N;-3,66984;W;4,119;8
3063;T;01/09/2008;9:15;SPS;36,588643;N;-3,669871;W;3,755;8
3064;T;01/09/2008;9:15;SPS;36,588643;N;-3,669908;W;3,637;8
3065;T;01/09/2008;9:15;SPS;36,588653;N;-3,669948;W;4,461;8
3066;T;01/09/2008;9:15;SPS;36,588653;N;-3,669985;W;4,664;8
3067;T;01/09/2008;9:15;SPS;36,588651;N;-3,670033;W;3,865;8
3068;T;01/09/2008;9:15;SPS;36,588661;N;-3,670068;W;4,249;8
3069;T;01/09/2008;9:15;SPS;36,588664;N;-3,670107;W;4,696;8
3070;T;01/09/2008;9:15;SPS;36,588668;N;-3,670148;W;4,26;8
3071;T;01/09/2008;9:15;SPS;36,588678;N;-3,670191;W;5,277;7
3072;T;01/09/2008;9:15;SPS;36,588676;N;-3,670234;W;4,461;8
3073;T;01/09/2008;9:15;SPS;36,588684;N;-3,670272;W;4,276;8
3074;T;01/09/2008;9:15;SPS;36,58868;N;-3,670312;W;4,788;8
3075;T;01/09/2008;9:15;SPS;36,588678;N;-3,670345;W;5,071;8
3076;T;01/09/2008;9:15;SPS;36,588686;N;-3,670375;W;3,527;8
3077;T;01/09/2008;9:15;SPS;36,588681;N;-3,670412;W;4,089;8
3078;T;01/09/2008;9:15;SPS;36,588683;N;-3,670458;W;3,966;8
3079;T;01/09/2008;9:15;SPS;36,588685;N;-3,670502;W;4,604;8
3080;T;01/09/2008;9:16;SPS;36,588683;N;-3,670537;W;4,565;8
3081;T;01/09/2008;9:16;SPS;36,588697;N;-3,670575;W;5,63;8
3082;T;01/09/2008;9:16;SPS;36,588702;N;-3,670612;W;4,525;8
3083;T;01/09/2008;9:16;SPS;36,588704;N;-3,670646;W;4,408;8
3084;T;01/09/2008;9:16;SPS;36,588708;N;-3,670689;W;4,076;8
3085;T;01/09/2008;9:16;SPS;36,58871;N;-3,670718;W;4,046;8
3086;T;01/09/2008;9:16;SPS;36,588718;N;-3,670758;W;3,558;8
3087;T;01/09/2008;9:16;SPS;36,588714;N;-3,670784;W;3,825;8
3088;T;01/09/2008;9:16;SPS;36,588707;N;-3,67083;W;3,292;8
3089;T;01/09/2008;9:16;SPS;36,588711;N;-3,67087;W;3,878;8
3090;T;01/09/2008;9:16;SPS;36,588711;N;-3,670912;W;4,22;8
3091;T;01/09/2008;9:16;SPS;36,588719;N;-3,670949;W;3,817;8
3092;T;01/09/2008;9:16;SPS;36,588724;N;-3,67099;W;4,576;8
3093;T;01/09/2008;9:16;SPS;36,588725;N;-3,671033;W;4,718;8
3094;T;01/09/2008;9:16;SPS;36,588734;N;-3,671067;W;5,031;8
3095;T;01/09/2008;9:16;SPS;36,588737;N;-3,671102;W;5,889;8
3096;T;01/09/2008;9:16;SPS;36,588735;N;-3,671139;W;4,587;8
3097;T;01/09/2008;9:16;SPS;36,588728;N;-3,671171;W;3,719;8
3098;T;01/09/2008;9:16;SPS;36,588724;N;-3,671213;W;4,072;8
3099;T;01/09/2008;9:16;SPS;36,58873;N;-3,671252;W;4,692;8
3100;T;01/09/2008;9:17;SPS;36,588728;N;-3,671293;W;4,173;8
3101;T;01/09/2008;9:17;SPS;36,588733;N;-3,671329;W;3,343;8
3102;T;01/09/2008;9:17;SPS;36,588739;N;-3,671362;W;3,438;8
3103;T;01/09/2008;9:17;SPS;36,58874;N;-3,6714;W;4,84;8
3104;T;01/09/2008;9:17;SPS;36,588755;N;-3,671444;W;5,688;9
3105;T;01/09/2008;9:17;SPS;36,588754;N;-3,671493;W;5,897;8
3106;T;01/09/2008;9:17;SPS;36,588751;N;-3,67153;W;4,262;8
3107;T;01/09/2008;9:17;SPS;36,58876;N;-3,671569;W;4,198;8
3108;T;01/09/2008;9:17;SPS;36,588767;N;-3,671604;W;4,752;9
3109;T;01/09/2008;9:17;SPS;36,588777;N;-3,67164;W;4,158;8
3110;T;01/09/2008;9:17;SPS;36,588773;N;-3,671679;W;3,789;8
3111;T;01/09/2008;9:17;SPS;36,588781;N;-3,671714;W;3,716;8
3112;T;01/09/2008;9:17;SPS;36,588788;N;-3,671756;W;5,535;8
3113;T;01/09/2008;9:17;SPS;36,588787;N;-3,671799;W;4,359;8
3114;T;01/09/2008;9:17;SPS;36,588792;N;-3,671838;W;4,365;8
3115;T;01/09/2008;9:17;SPS;36,58879;N;-3,671883;W;3,816;7
3116;T;01/09/2008;9:17;SPS;36,588796;N;-3,671915;W;2,907;8
3117;T;01/09/2008;9:17;SPS;36,588806;N;-3,671945;W;3,629;8
3118;T;01/09/2008;9:17;SPS;36,588819;N;-3,671972;W;4,148;8
3119;T;01/09/2008;9:17;SPS;36,588821;N;-3,672016;W;4,503;8
3120;T;01/09/2008;9:18;SPS;36,588828;N;-3,672053;W;4,541;8
3121;T;01/09/2008;9:18;SPS;36,588834;N;-3,67209;W;4,885;8
3122;T;01/09/2008;9:18;SPS;36,588844;N;-3,672123;W;5,574;8
3123;T;01/09/2008;9:18;SPS;36,588839;N;-3,67217;W;4,287;8
3124;T;01/09/2008;9:18;SPS;36,588844;N;-3,672209;W;3,296;8
3125;T;01/09/2008;9:18;SPS;36,588848;N;-3,672241;W;4,802;8
3126;T;01/09/2008;9:18;SPS;36,588854;N;-3,672284;W;5,465;7
3127;T;01/09/2008;9:18;SPS;36,588854;N;-3,672318;W;4,624;8
3128;T;01/09/2008;9:18;SPS;36,588855;N;-3,672357;W;4,453;8
